"text","label"
"rles *camilla power as lorna dickey *katie griffiths as chlo grainger *lauren drummond as mika grainger *denise welch as steph h","1"
"a jet donald laala is an indonesian football defender who played for indonesia in the 2000 asian cup . he also played for palu p","1"
"rthplace = mostafa anwar is an egyptian fencer . he competed in the individual and team foil events at the 2004 summer olympics ","1"
"subdivisiontype1 = province rahouia is a town and commune in tiaret province in northwestern algeria .","1"
"characins found in tropical south america . the currently recognized species in this genus are : *   tyttocharax cochui   *   ty","1"
"ists enjoyed working together . at first , hardin was unimpressed with louis , who arrived in chicago wearing clothes and a hair","1"
"0,000 chinese labourers .  trade  in the 2000s , trade between china and namibia grew , rising from in $75 million in 2003 to $6","1"
"d ingelram , count of saint pol and secondly , castellan william iv of saint-omer * fastrad , warden of la flamengerie abbey . h","1"
"may refer to : * qelichabad , alborz * qelichabad , dargaz , razavi khorasan province * qelichabad , kalat , razavi khorasan pro","1"
"5 organist and choir director of the bach-verein in wuppertal , which later was named   wupperfelder kantorei   . from 1935 he w","1"
"subdivisiontype1 = state piedade is a neighborhood in the north zone of rio de janeiro , brazil .","1"
"n indian politician from the biju janata dal party . he is a member of the legislative assembly of odisha . he is a former membe","1"
"orthaga icarusalis   is a species of snout moths in the genus   orthaga   . it was described by walker in 1859 . it is found on ","1"
" of the year ,   back stage magazine   , nyc 2001 * honorable mention , naird             please do nt make me too happy   * new","1"
"ounted by internal chimneys , further emphasized by the use of a balustrade with alternating solid and chinese lattice panels . ","1"
" she copes with this situation forms the rest of the story .  cast   dubbed version  it was dubbed versions in telugu language a","1"
"ds primarily on fish larvae and smaller fishes , such as gobies , picarels , and small crustaceans , but has also been known to ","1"
"          1986 which houses the finds from excavations at nearby danebury hill fort .  transport  in 2002 andover received the f","1"
"nd subjected to sleep deprivation in the first two days of his detention ; according to his lawyer , abul was also denied counse","1"
"ubles event of the twenty-eighth edition of the first tournament in the us open series . lindsay davenport and natasha zvereva w","1"
"laem ya-mu ko samet * khao lampihat thai mueang * khao sam roi yot * laem son * lam nam kra buri * mu ko ang thong * mu ko chang","1"
"ce   ... kate 1978 : the new adventures of   wonder woman   ... girl 2 1978 :   teenage father   ... teenage mother 1977 :   mul","1"
"ood wishes   , as well as on a youtube channel by the same name . chef john also contributes ecookbooks , recipes and videos to ","1"
" , the top level of ice hockey in austria . six teams participated in the league , and ev innsbruck won the championship .  regu","1"
" was part of the ireland team that won the 2011 international rules series against australia by 130 to 65.  honours  * ulster se","1"
"he king of texcoco , the second most important city of the aztec empire . cacamatzin was a son of the previous king nezahualpill","1"
"sion of kathryne bomberger from icmp in sarajevo gave the producers and actors advice concerning forensic anthropology and dna i","1"
"bush bank is a herefordshire village near the town of leominster , england . it is on the a4110 road .","1"
" seward highway , 21 mi north of seward . alaska nellie s homestead , which is listed on the national register of historic place","1"
"l estate is an industrial estate located in hyderabad , india . it is located in azamabad . many historic companies are located ","1"
") , rectangle 1999 *rec-uee1 - quentin rollet , erikm , akosh szelevnyi et charlie o. ,   mosq   rectangle 2001 *rec-v2 - jean-l","1"
"matthias triantafyllidis was a greek sports shooter . he competed at the 1906 intercalated games and the 1908 summer olympics .","1"
"rs , llc is a privately held real estate investment and advisory firm founded in 2011 by commercial real estate professionals ja","1"
"r/songwriter , member of the band   australian crawl   and soloist *jordan reyne , experimental musician from new zealand , desc","1"
"fe , julia sanderson , and the two were sometimes called the ideal couple of the air .  biography  crumit was born in jackson , ","1"
"ttlementtype =village subdivisiontype1 =province d mull samanar ib klay or moll samand is a village in paktika province , in eas","1"
"can games records were as follows :  qualification  each national olympic committee was able to enter up to two entrants providi","1"
"season . a highlight of the home season at ryan was a major upset when georgetown defeated highly rated kentucky , which had won","1"
"be found in the us and canada . the species is orange coloured with two black lines going across its pronotum . it is in length ","1"
"ed and pretend to be asleep when savile was due to visit .  criticism  on 27 february 2013 , buckinghamshire disability charity ","1"
"thful among the radical jewish activists gradually waned , although the group still retains significant visibility . the temple ","1"
"subdivisiontype1 = province rahouia is a town and commune in tiaret province in northwestern algeria .","1"
"subdivisiontype1 = province pazaraa is a village in the district of ay , afyonkarahisar province , turkey .","1"
"ish show jumping champion , olympic medalist from 1980.  olympic record  kozicki participated at the 1980 summer olympics in mos","1"
"ike the 1929 film , it was based on the play of the same name *   hun yin wu yu   , also known as   this thing called love   , a","1"
"nd southern alps gecko . for this reason students of the local mount aspiring college built 40 small wooden   motels   for these","1"
"cutive authority is vested in the monarch who grants all functioning of the government to both the prime minister and cabinet wh","1"
"ion and a member of the ndebele tribe . he was a trades-union leader , who became president of the banned national democratic pa","1"
"s in 1984 . file:henry siegfried barn , siegfried s dale farm 01 . jpghenry siegfried barn file:johannes and gertraud siegfried ","1"
"william slingsby was a soldier . william slingsby may also refer to : *william cecil slingsby *william slingsby for bodmin","1"
"hundkatzemaus   is a german television series .","1"
"istrict , boldaji district , borujen county , chaharmahal and bakhtiari province , iran . at the 2006 census , its population wa","1"
"idge family   , she played tracy partridge , the youngest child , who sang backing vocals and played the tambourine . after   th","1"
"dollmaker may also be : * doll maker in literature : *   the dollmaker   by harriette simpson arnow * dollmaker the comic book c","1"
"re usually alkylbenzenesulfonates , a family of compounds that are similar to soap but are more soluble in hard water , because ","1"
"ell as maxine barlow *holly grainger as stacey appleyard  guests/recurring characters  *zeriozha burt-skeete as celine dixon *ho","1"
"rk * mae phang national park * mae puem national park * mae ping national park * mae ta krai           national park * mae wang ","1"
"nd some things have lain asleep there for a long time . this supplement also features new monsters , spells , and ships , plus m","1"
" design was for a time attributed to charles bulfinch . the building was acquired by the city and converted for use to house the","1"
"er broken box brings disaster wherever she goes . in the novel cathy destroys every life she touches : she murders her parents ,","1"
"t the 18th international film festival of kerala   cr no : 89   * kerala state           89   * kerala state film award for seco","1"
"e           ryan oneal , who was about a year younger than brolin . the two clicked and later enrolled in university high school","1"
"served as important corroboration of the big bang theory .  life and work  robert woodrow wilson was born on january 10 , 1936 ,","1"
"   . specifically , the theorem states that every non-trivial abelian subgroup of the fundamental group of   m   must be isomorp","1"
"utes significantly to the telecommunications network for much of northern ireland .  services available   digital television  di","1"
"  latino of any race were 4.31% of the population . there were 2,478 households out of which 23.3% had children under the age of","1"
"ion , such as the logging industry , the meat and dairy industries , animal testing laboratories , genetic engineering facilitie","1"
"ct , in the central district of fahraj county , kerman province , iran . at the 2006 census , its population was 721 , in 147 fa","1"
"d on the national register of historic places in 2000 . it is the only known example of 2-story , italianate i-house design in s","1"
" wellington corporation   9 app cas 699 . a passage in the opinion of the privy council in plimmer s case at pp.713-4 is particu","1"
"right third molar , which was found in the muami formation of laguna umayo , peru . it was first named by javier n. gelfo and be","1"
"the rione trastevere . the lungotevere takes its name from villa farnesina , the present seat of the accademia dei lincei . the ","1"
" italian ski mountaineer and long-distance runner *dani clos , spanish racing driver *dominique clos , french botanist *paco clo","1"
"isiontype1 = province aralk is a village in the district of borka , artvin province , turkey . as of 2010 , it had a population ","1"
"are county and parts of mono county east of the sierra nevada in 1864 . it was the predecessor of inyo county , which was succes","1"
"or taiwan s high-tech economy . during lin s presidency , itri successfully developed and transferred technologies for micro-ele","1"
"to protect independent fund directors.in 2012 he received a lifetime achievement award from fund director intelligence for his c","1"
" a residence hall on the campus of george washington university , located at 2222 i st. , northwest , washington , d.c. in the f","1"
" condolence for her family . greg reardon started a charity website in yeates  memory to raise funds on behalf of families of mi","1"
" is an estonian athlete . he competed for estonia in shot put at the 2012 summer olympics .  competition record  - ! colspan= 6 ","1"
"tries  **64;184456;span &amp;x5b ; edit table&amp;x5d ;  judicial branch  barbados  courts include the magistrates  court , high","1"
"us composition is perhaps his opera   lou salom   , which received its first production in munich in 1981 , with karan armstrong","1"
", in the central district of dehgolan county , kurdistan province , iran . at the 2006 census , its population was 460 , in 112 ","1"
"ointment of venus were used by avicenna himself , however when an arabic version of the canon of medicine was first printed in 1","1"
"ed of illegally selling cnc milling machines used to produce very quiet submarine propellers to the soviet union in violation of","1"
"so has had extensive involvement in civic and professional organizations including the boards of trustees for pilchuck glass sch","1"
"tablished , with conservation and community development projects based in west kalimantan , an indonesian province on the island","1"
"arsia gajiensis   is a moth of the gelechiidae family . it was described by park and ponomarenko in 1996 . it is found in korea ","1"
"former dutch ice hockey player . he played for the netherlands men s national ice hockey team at the 1980 winter olympics in lak","1"
"koeleria   and   poa   species . fourth instar larvae overwinter and emerge in spring . pupation takes place under the soil .  s","1"
"   mumford   *   recess : school s out   *   killer bud   denotes he was nominated for an   academy award   for   best supportin","1"
" , he was son of congress leader b.k. gadhvi , three time mp from the banskantha seat , and remained union minister of state for","1"
"chah-e salari may refer to : * chah-e salari , kerman * chah-e salari , razavi khorasan","1"
"tes. * 965 bcdavid , king of the ancient israelites , died .  significant people  * solomon , king of the kingdom of israel * sn","1"
"na indicate that the all-american girls drew larger crowds for their games than did the dodgers . at this time , the six cuban g","1"
"n qasabeh-ye gharbi rural district , in the central district of sabzevar county , razavi khorasan province , iran . at the 2006 ","1"
"f annettes creative inspirations as she travelled often with her family , even as a small child . this practice of writing lette","1"
"134;333023;toolong stdinchikey = **27;333159;toolong silafluofen is an organosilicon compound that functions as a pyrethroid ins","1"
" see also  * kickstartertop projects by funds raised * indiegogotop projects by funds raised * list of video game crowdfunding p","1"
" certain value , however , the transition point begins to move forward and the drag increases . the flow conditions of the thick","1"
"and sets out to persuade a woman to marry him .  cast  * tommy trinder - peter dibley * linden travers - patricia quilter * edmu","1"
"sbane .  geography  the whitsunday islands lie midway along australia s queensland coast and are bordered by the great barrier r","1"
"1 =province fashtakeh is a village in chapar khaneh rural district , khomam district , rasht county , gilan province , iran . at","1"
"ar , the capital of the province . ougarta has a population of about 250 inhabitants . the village has given its name to the oug","1"
"dover had 107 male inhabitants and probably had a total population of about 500 . it was quite a large settlement by the standar","1"
"odd shaped head and the ability to parachute by steering their fall if they drop off of the tree they re on . giving their name ","1"
"esis somewhat similar to l. ron hubbard s engram theory in dianetics , namely that past painful memories were the source of some","1"
"apanda archipelago have emerged in the last 1,500 years or so , as           rebound following the last ice age . the island wou","1"
"ions of canada . however , the saskatoon media group stations are operated separately from , and are not considered to be a part","1"
"hypermastus peronellicola   is a species of sea snail , a marine gastropod mollusk in the family eulimidae.","1"
"identified confederate soldiers who died at burgh westra are buried at nearby ware episcopal church . the home continues to be o","1"
"nost and perestroika . in the summer of 1987 , the first large demonstrations were held in riga at the freedom monumenta symbol ","1"
"iving alone who was 65 years of age or older . the average household size was 2.21 and the average family size was 2.70 . in the","1"
"n years in the south school , the high school moved to a different property ; from 1872 until 1874 , no school typically met on ","1"
"in both animal and plant kingdoms : *   ramonda   , a plant in the family gesneriaceae *   ramonda   , a fly in the family tachi","1"
"ister *ruth robinson as mrs. meister *walter kingsford as napoleon iii *iphigenie castiglione as empress eugnie *herbert corthel","1"
"gehaz el reyada stadium is the home ground of ittihad al-shorta team in egypt . it is located at the police academy in cairo .","1"
"y made 164 appearances in the football league for york city , barnsley , darlington and plymouth argyle . he also played non-lea","1"
"island of oahu . as of the 2010 census , kahuku had a population of 2,614.  geography  kahuku is located at . this community is ","1"
"formation gaps in areas with low participation levels , such as tseung kwan o.  mobile application  in addition to providing ser","1"
"olitician from the u.s. state of oregon . he was one of the leaders of portland s early jewish community . with jacob mayer and ","1"
" essex , the son of george frederick strange and louisa bird , and came to canada in 1930 . in 1934 , strange married olive m. p","1"
"2009 volleyball team made it to the semifinals before bowing out . the cross country program won team championships four times .","1"
" between 2005/06 and 2009/10 , beginning with the 2005/06 finals series against the queensland fire . winch played seven one day","1"
"s branch is an unincorporated community and coal town in fayette county , west virginia . it was also known as herberton .  refe","1"
"e 197475 indiana pacers season was the pacers  eighth season in the american basketball association and as a franchise .  draft ","1"
"er slope of the continental shelf , between depths of 14-400 meters . it is not an economically important fish , primarily caugh","1"
"milies. 13.1% of all households were made up of individuals and 2.4% had someone living alone who was 65 years of age or older .","1"
" called   slam   which has put aside the complications of device pairing aside and just require a touch to another bluetooth sup","1"
" . this was second consecutive year that frigg lost the final .  third round   quarterfinal   semifinal   final  goals2 = refere","1"
"negron , and florida right to life . she campaigned on not voting for any tax or fee increases , declaring , i think it s irresp","1"
"ected by irving allen , it was nominated for an academy award at the 14th academy awards for best short subject .  cast  * rober","1"
" at the 2012 summer olympics in men s triathlon . he had the fastest swim split of the event before ultimately finishing in 22nd","1"
"afa khomeyni or shahrak-e mostafa khomeyni may refer to : * shahrak-e mustafa khomeyni , mazandaran * shahrak-e mustafa khomeyni","1"
" camp to play friendlies but had to reject the invitation because it conflicted with his college season schedule .  personal  ho","1"
"on the top country albums chart and produced four top five hits : country girl           i do nt want this night to end , drunk ","1"
"subdivisiontype1 = province pazaraa is a village in the district of ay , afyonkarahisar province , turkey .","1"
" * biogenesis * biogenesis baseball scandal * mitochondrial biogenesis * organelle biogenesis * ribosome biogenesis * recapitula","1"
" , united states . it was added to the national register of historic places in 1996.  history  the house belonged to louis march","1"
", bbc music representative joseph  jp  patterson stated   unlike many other albums where the central mc is joined by several con","1"
"visiontype1 = district suvo selo is a village in the municipality of vladimirci , serbia . according to the 2002 census , the vi","1"
"ar-by-year results   major league baseball  iona has had 26 major league baseball draft selections since the draft began in 1965","1"
"l , nelsonville , ohio * buckeye industries , an american aircraft manufacturer * junonia coenia , also called buckeye , a butte","1"
" of 310 students studying from primary level to secondary level and 18 teachers .  principals   daham pasal houses  college hous","1"
" high school vote for the british school student council . the bssc is a group of representatives for high school that run activ","1"
"il - strathcona refinery is an oil refinery located adjacent to edmonton , alberta , canada , owned by imperial oil . the refine","1"
"the women s pole vault at the 2007 all-africa games was held on july 19.  results","1"
"a is having a shot at the industry with mobius motors which was founded in 2009.            second-hand vehicles , mainly from j","1"
" jackson chooses this as his campaign song and asks hep alien to play it at a campaign rally . not wanting to ruin their reputat","1"
" been colonized , in the 2006 audio story   the reaping   . both stories only entail a brief visit at the           they are in ","1"
"*tony daz *paco fuentes *esther luqun *alfredo del diestro *jos morcillo *vctor velzquez *ngel t. sala *lauro bentez *agustn sen","1"
"ion programs , ranging from stock courses of several days to several weeks duration through custom-designed course work develope","1"
"ine s music &amp; advertising issue with friend and marketing partner pharrell williams , where the agency was described as a pi","1"
" , united states . gibbsville is located on wisconsin highway 32 2.5 mi northwest of oostburg . its population was 512 as of the","1"
"slalom world championships , earning them in 1987 , 1989 and 1991 . he also won the overall world cup title in c-2 in 1989 . his","1"
"rked as a rising tone and when a long vowel changes from a high tone to a low tone , it is marked as a falling tone . this is of","1"
"history of the western football league , a football competition in england . teams were divided into two divisions ; the premier","1"
"boycott israel , she had to withdraw and stay at home , instead of having a chance to get a european career . she would have sun","1"
"on pollstar s top 100 north american tours list . an unofficial high-quality recording of the las vegas show was leaked onto you","1"
"m has been a mainstay in the community for almost 30 years and started playing in the safa second division for four seasons .  n","1"
"n australian field hockey player . he competed at the 1984 summer olympics in los angeles , where the australian team placed fou","1"
"of the standard project scenarios of ibm s the great mind challenge 2011 . conceptualized by mr.karthick lokala and mr.p.d.k pav","1"
"tecture in new york , where he studied advanced design . he subsequently completed his masters in design studies at harvard grad","1"
"d jonathan milton . though domino had previously served           of united states congressman tom rooney , state senator joe ne","1"
"ilkins is an american country music singer and pianist . between 1969 and 1977 , he recorded for mca records and released his gr","1"
" languages . while there is no dedicated symbol in the international phonetic alphabet that represents the exact mid front round","1"
"unist party in albania . it is founded on july 4 , 2007 . the first secretary is marko dajti . the party got one local seat in t","1"
"ormandy , france . azerbaijan will be represented by one athletes competing in the jumping event .  jumping  azerbaijan has qual","1"
"orting team , stands in a line at one end of the hall . the other team lines up at the opposite side . the other team must run a","1"
"the men s marathon event at the 1999 pan american games was held on july 25.  results","1"
"ultant who specializes in table game protection , management training , table game performance evaluations , and court expert wi","1"
"son is the 23rd season of top level football in uzbekistan since independence in 1992 . bunyodkor are the defending champions fr","1"
"e mr australia is a bodybuilding contest , as well as separate fitness and figure competitions .  winners  this is a list of nab","1"
"r to : * trnovac , serbia , a village near knjaevac , serbia * trnovac , croatia , a village near gospi , croatia * trnovac , ma","1"
"asayuki kawamura is a japanese professional golfer . kawamura played on the japan golf tour , winning three times .  professiona","1"
"ourdan was beaten again at the battle of wrzburg on 3 september , moreau was forced to abandon southern bavaria to avoid being c","1"
"m , ned franklin richard frank van soldt is a former dutch ice hockey player . he played for the netherlands men s national ice ","1"
"tion , it peaked at number 2 on radio port harcourt . kukere , along with oliver twist , was played during ceo dancers  live per","1"
"and s flag bearer at the opening ceremony of the 2014 olympic winter games in sochi  see also  *thailand at the 2014 winter olym","1"
"e of five rings of moscow : 2nd of five rings of moscow 2010 : prague-karlovy vary-prague : 3rd of the german national road race","1"
" district , isfahan county , isfahan province , iran . at the 2006 census , its population was 63 , in 35 families .  references","1"
"ssile treaty during its construction in the 1980s . following years of negotiations , in september 1989 the soviets admitted it ","1"
"nce , a compact surface of genus two admits a riemannian metric of curvature equal to &amp;minus ; 1 . the fundamental group of ","1"
"it feels like , a column in   esquire   magazine * this is what it feels like , a song by dutch dj armin van buuren * this is wh","1"
"ing his conducting abilities while others praised the insightfulness of his often intellectual approach to works . on 20 april 2","1"
"    specification   the reflection value is an unchanged server reflection of the request object s mirror value . it is marked a","1"
"g adults of different age groups and both genders . it was later adapted into the 2006 film   tazza : the high rollers   and the","1"
"delicate erica produces thin , willowy stems , covered in velvety hair . it produces masses of bright-pink , cup-shaped flowers ","1"
"rliest eocene . it is a didolodontid which lived in what is now peru . it is known from the holotype lu3-801 , an isolated right","1"
" affiliated with oscar promotion .  voice roles  bold   denotes leading roles .    anime  ; 2009 *   aoi hana   ; 2011 *   houro","1"
"le secret   is an ep by french musician alcest . it was released in may 2011 through prophecy productions .  track listing","1"
"krasnodar , founded in 2013 . since 2013 it plays in the russian professional football league . it is a farm club for the russia","1"
"wing for each person : 1 ) insert person into list sorted by last name . 2 ) each person must meet wikipedia:bio requirements to","1"
"k the throne of bohemia . he is thought to be the originator of the plan to put up maximilian i , duke of bavaria as an opponent","1"
"tafa khomeyni or shahrak-e mostafa khomeyni may refer to : * shahrak-e mustafa khomeyni , mazandaran * shahrak-e mustafa khomeyn","1"
"ust , the story so far , four star alarm and certain people i know . he is a recording engineer at million yen studio in chicago","1"
" his coat of arms , to the church in glatz . in 1507 emperor maximilian i , in his capacity as king of bohemia , granted ulrich ","1"
"ivisiontype1 = province aralk is a village in the district of borka , artvin province , turkey . as of 2010 , it had a populatio","1"
"lal margh is a village in north-eastern afghanistan . it is located in khwahan district to badakhshan province .","1"
"nsible for the running of the national health service in wales , all aspects of public health and health protection in wales , t","1"
"he list has been updated to 30 june 2012 . qualification ended on 8 july 2012.  qualifying standards  a national olympic committ","1"
"bazoft district , kuhrang county , chaharmahal and bakhtiari province , iran . at the 2006 census , its population was 42 , in 9","1"
"shermen . shore whaling was conducted here by the carmel whaling company from 1862 to 1884 and by the japanese whaling company f","1"
" the foundation of owens college , manchester . faulkner was born about 1790 in oldham street , manchester , in which town his l","1"
"ure of apam balik is akin to a crispier form of crumpets . the peranakan version called apom balik closely resembles the indones","1"
"dyguard , belbo.  the disappearance of the saturnalia silver      gordianus must help his patron lucius claudius recover his los","1"
" pentaphyllum   ,   medicago   and   ononis   species . they create a black pistol case with a large transparent-white pallium t","1"
"and holds one s interest .  track listing  :   all compositions by peter erskine except as indicated    terraces - 7:08  for the","1"
"t contact with the worralls was in a letter from new york in november 1817 , in which she complained of her notoriety . she appe","1"
" stewart was born in sydney , australia in 1839 or 1840 . her parents were stephen and martha carkeek . her father commanded the","1"
"sgap is a british youtube channel run by twins jackson frayn jack harries and finnegan frayn finn harries.  background  jacksgap","1"
"llion . under new ownership , it was renamed the macomb music theatre . renovations are currently underway and the venue is anti","1"
"1 &amp;ndash ; ulrich iii , count of wrttemberg *   date unknown   ** gersonides , french rabbi and mathematician ** raoul i of ","1"
"id606 s music is similar to the work of his friend and colleague lesser , as well as hardcore and idm acts such as atari teenage","1"
"nk louis would have found a way getting back at me if i had nt put hardin in that car , his widow , lucille , told albertson . r","1"
"io album of the same name . keys co-wrote and co-produced the hip hop/r&amp;b ballad with jeff bhasker and salaam remi . the son","1"
"ommy lee jones and co-written with kieran fitzgerald and wesley oliver , based on a novel of same name by glendon swarthout . th","1"
"mai is the name of the tenth month of the afghan calendar . it occurs in the winter season , from december 21/22 to january 19/2","1"
"hplace =terrassa , spain dj skudero is a spanish mkina dj and producer who gained prominence in the mid-to-late-1990s with sever","1"
"is a female japanese judoka . she won the bronze medal in the half-lightweight division at the world judo championships in 2013.","1"
"a technical glitch in that the sound and vision are very fractionally out of sync.  reception   critical    everything is differ","1"
" refineries in edmonton , regina , winnipeg , and calgary . a fire occurred at the refinery in 2007 that resulted it in temporar","1"
"eupithecia aliena   is a moth in the geometridae family . it is found in russia .","1"
"ace = paris , france deathplace = paris , france jean brunier was a french racing cyclist . he won the french national road race","1"
"the etroeungt formation is a geologic formation in germany . it preserves fossils dating back to the devonian period .","1"
"lard , joey graceffa           his podcast with hos friend ale who often shares her stories of being drunk and hooking up with c","1"
"hans pedersen was a gymnast . hans pedersen may also refer to : *hans eiler pedersen , gymnast","1"
"ween emotional reflections on romance and outright comedy . two of her more famous songs are sensitive new age guys and bald hea","1"
"s   chilkmukhi   is a village in the koppal taluk of koppal district in the indian state of karnataka . chilakamukhi is located ","1"
"e fujikyuko line in fujiyoshida , yamanashi , japan , operated by fuji kyuko . the station is at an altitude of 739 meters.  lin","1"
" struggle for right to study surgery 1987 . protest against allopathy strike to stop students surgery training 1988 . protest ag","1"
" war . a school was established there in 1877 . the school later consolidated to centerville . by the 1990s , only a church and ","1"
"ahar , ali bateni . the first attacker was killed , however another one was arrested .  casualties  approximately over 35 worshi","1"
"demelza is a hamlet in the parish of st wenn , cornwall , england , uk.","1"
"ali beygluy , also rendered as ali beyglu or alibeyglu , may refer to : * ali beygluy-e olya * ali beygluy-e sofla","1"
"965 *   mordellaria latior   nomura , 1967 *   mordellaria pulchella   ermisch , 1954 *   mordellaria scripta   *   mordellaria ","1"
"s are korea standard time class = wikitable style= text-align:center ; ! width=220date ! width=50time ! width=150event  records ","1"
"ent , it is contained in this segment as well , and can fill up to 20 segments when inverted , depending on the species . the pr","1"
"ved his first professional degree b.arch . e. from washington state university in 1952 and then , with a fulbright grant , studi","1"
" 1   , a 1984 recording by david murray *   live at sweet basil volume 2   , a 1984 recording by david murray *   the super quar","1"
"s 1992-93 sylvans 1993-94 st martins 1994-95 sylvans 1995-96 st martins 1996-97 northerners 1997-98 belgrave wanderers 1998-99 v","1"
"ful dates , charlotte meets her soul mate lyle . for the first time in her life , everything is perfect ... until lyle discovers","1"
" texas highway 19 . it was established around 1900 . by the 1950s wooters was taken off the highway maps . no recent population ","1"
"* om koi wildlife sanctuary * phanom dong rak wildlife sanctuary * phu khiao wildlife sanctuary * phu luang wildlife sanctuary *","1"
"n , he fled with his wife and bagenal harvey to the greater saltee island , from whence they planned to escape to republican fra","1"
"anonymous way to report any concerns they might have . on 20 april 2013 the cqc published a report after an unannounced inspecti","1"
"logy can be           , computer science , etc. , and defining the relationship between the cognitive and physical aspects of hu","1"
"william slingsby was a soldier . william slingsby may also refer to : *william cecil slingsby *william slingsby for bodmin","1"
"ss debut for the county against derbyshire in the 2012 county championship at the swalec stadium . he has made two further first","1"
"cumentary film about the robert mitchell boys choir . directed by irving allen , it was nominated for an academy award at the 14","1"
"ict , in the central district of zanjan county , zanjan province , iran . at the 2006 census , its population was 604 , in 172 f","1"
"e exhibitions in mexico , the united states , canada , cuba ,           , brazil , argentina , venezuela , spain , france , swit","1"
"is a main-belt minor planet . it was discovered by henry e. holt at the palomar observatory in san diego county , california , o","1"
"ion was spread out with 15.4% under the age of 18 , 5.7% from 18 to 24 , 15.4% from 25 to 44 , 40.7% from 45 to 64 , and 22.8% w","1"
" a store , the cabinet shop , blacksmith , and post office . between the years of 1866 and 1870 , thomas lathers , had a country","1"
"abzevar county , razavi khorasan province , iran . at the 2006 census , its population was 1,119 , in 319 families .  references","1"
"align:center ; ! width=220date ! width=50time ! width=100event  results  rd1-score03=1 rd1-score04= 2 rd1-score05= 18 rd1-score0","1"
"t that belongs to the acanthomyrmex genus . it was described by moffett in 1986 , and is abundant in malaysia and the philippine","1"
"lennart larsson is a swedish former footballer .","1"
"varga represented slovakia at the 2012 summer olympics in men s triathlon . he had the fastest swim split of the event before ul","1"
"at some form of human tool or technique was used to make the trees grow this way , but the method and motive are not currently k","1"
"navosoma luctuosum   is a species of beetle in the family cerambycidae , the only species in the genus   navosoma   .","1"
" may refer to : *murphy s irish stout *murphy s law *murphy s , california *murphy s sign *g . c. murphy s , variety store chain","1"
" lieutenant commanding a flight in the royal naval air service *   the flight commander   , a 1927 silent feature from gaumont b","1"
"s are scheduled to occur in the year 2017.  africa  * algerian legislative election , 2017 * kenyan general election , 2017 * rw","1"
"nt guilt . the final scene shows that paul has taken francoise to the south of france to recuperate , she is repeating simple wo","1"
"ontsgur around 1232 . the fall of montsgur in 1244 ended organized carthar activity in the occitan region . surviving the end of","1"
"andscape painter albert bierstadt . he was educated in the national schools of his native town and new bedford , massachusetts ,","1"
"ace = ljubljana , sfr yugoslavia currentclub = fata salkuni is a currently unattached slovenian football midfielder , currently ","1"
" olympics , in st. louis , diving debuted as an official two-event olympic sport , exclusive for men . the competitions were hel","1"
"ng from southern peru to southern chile . its niche is unique , with no known parallel development in other rocky intertidal com","1"
"e noted that the comparisons helped motivate her to take the music to a new level and sing on the majority of the album . she fu","1"
" gelfo and bernard sig in 2011 and the type species is   umayodus raimondi   .  phylogeny  cladogram after gelfo and sig , 2011 ","1"
"able of the royal family . cacamatzin s election to the throne in 1515 was said to have been made under considerable pressure fr","1"
"niversal music latino on november 21 , 2011 . as executive producer of the album , fanny l enlisted a variety of producers to co","1"
"0  *mins best of the web awards : best marketing campaign levis &amp; the fader fort *omma awards : best integrated online campa","1"
"ts  * 16 june - penicuik house gutted by fire . * july - norman heathcote climbs the st kilda sea stack stac lee with his sister","1"
"n the early 1990s and 2007 . this growth resulted from incoming high-value industries , such as financial services and software ","1"
"e hong kong society was a political group in the hong kong . it was established in february 1985 by the then legislative council","1"
"tone wetas , cave wetas , and southern alps gecko . for this reason students of the local mount aspiring college built 40 small ","1"
"ing of singing , instrumental music , and music appreciation . he composed many piano pieces for children , published as collect","1"
"y on ludlow street in the lower east side neighborhood of new york city . the gallery was founded in 2004 by matthew chase , ing","1"
"und structure of language . it was founded to promote the scientific study of all aspects of phonetics and phonology of oral and","1"
"urney to connect one final time with each of the meaningful people in his life . hating the man he s become , he ends the tour b","1"
"ainst time to ignatius did not pay for the crime he did not commit , while those who believe it try to uncover the identity of t","1"
"sistant referees : **6;62098;br sriguna tarigan **6;62106;br sutikno **6;62114;br fourth official : **6;62122;br najamuddin aspi","1"
"f fatigues . according to government officials with knowledge of the investigation , the killings were carried out in 2 phases ,","1"
"t was based on the play of the same name *   hun yin wu yu   , also known as   this thing called love   , a 1991 hong kong movie","1"
"he united states of america and canada : *louisbourg , nova scotia , canada *louisburg , kansas , united states of america *loui","1"
"obe the godhra train burning and the subsequent riots in the state , on 5 april 2008 , the gujarat high court appointed mehta to","1"
"baird of bute society is focused on the advancement of education and information related to andrew blain baird and his aviation ","1"
"arge areas . federal courts have           antiquities act preservation authority . substantial opposition did not materialize u","1"
" , who played most of his career with puebla f.c . where he won the 1982-83 league title and where he ranks 8th all time in goal","1"
"the 2014 fei world equestrian games in the region of normandy , france . azerbaijan will be represented by one athletes competin","1"
"s commanding officer of the naval air reserve intelligence unit at floyd bennett field in brooklyn , n.y. , retiring with the ra","1"
"birthplace = oslo christian ringnes is a norwegian businessman .","1"
"er to : * guldmasken , a swedish theatre award * south of algiers , a british adventure film * masque dor , a french prize for a","1"
